Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Lalić,2020-11-23 16:38:55,00:54:17,,Befriaren: Säsong 1: Hem (Avsnitt 4),,Google Chromecast V3 Streaming Stick,00:56:17,Not latest view,SE (Sweden)
Lalić,2020-11-23 16:36:29,00:02:02,,Befriaren: Säsong 1: Hem (Avsnitt 4),,Google Chromecast V3 Streaming Stick,00:02:02,Not latest view,SE (Sweden)
Lalić,2020-11-23 16:33:19,00:16:29,Autoplayed: user action: None; ,Fresh Prince i Bel-Air: Säsong 1: Day Damn One (Avsnitt 14),,Philips PHTV15AMT0 Smart TV,00:16:30,Not latest view,SE (Sweden)
Lalić,2020-11-23 16:10:23,00:22:51,,Fresh Prince i Bel-Air: Säsong 1: Knowledge Is Power (Avsnitt 13),,Philips PHTV15AMT0 Smart TV,00:23:54,00:23:54,SE (Sweden)
Lalić,2020-11-23 15:52:29,00:43:52,,Befriaren: Säsong 1: Fienden (Avsnitt 3),,Google Chromecast V3 Streaming Stick,00:43:52,Not latest view,SE (Sweden)
Lalić,2020-11-23 15:46:34,00:23:47,Autoplayed: user action: None; ,Fresh Prince i Bel-Air: Säsong 1: Talking Turkey (Avsnitt 12),,Philips PHTV15AMT0 Smart TV,00:23:47,00:23:47,SE (Sweden)
Lalić,2020-11-23 15:24:04,00:22:25,,Fresh Prince i Bel-Air: Säsong 1: Courting Disaster (Avsnitt 11),,Philips PHTV15AMT0 Smart TV,00:23:27,00:23:27,SE (Sweden)
Lalić,2020-11-23 15:05:42,00:46:39,,Befriaren: Säsong 1: Ett ord: Anzio (Avsnitt 2),,Google Chromecast V3 Streaming Stick,00:46:39,Not latest view,SE (Sweden)
Lalić,2020-11-23 14:56:04,00:23:33,Autoplayed: user action: Unspecified; ,Fresh Prince i Bel-Air: Säsong 1: Kiss My Butler (Avsnitt 10),,Philips PHTV15AMT0 Smart TV,00:23:34,00:23:34,SE (Sweden)
Lalić,2020-11-23 14:52:19,00:03:40,Autoplayed: user action: Unspecified; ,Fresh Prince i Bel-Air: Säsong 1: Someday Your Prince Will Be in Effect: del 2 (Avsnitt 9),,Philips PHTV15AMT0 Smart TV,00:23:52,00:23:52,SE (Sweden)
Lalić,2020-11-23 14:20:22,00:45:13,,Befriaren: Säsong 1: Varför vi strider (Avsnitt 1),,Google Chromecast V3 Streaming Stick,00:45:13,Not latest view,SE (Sweden)
Lalić,2020-11-22 23:16:07,00:19:29,,Fresh Prince i Bel-Air: Säsong 1: Someday Your Prince Will Be in Effect: del 2 (Avsnitt 9),,Philips PHTV15AMT0 Smart TV,00:20:17,Not latest view,SE (Sweden)
Lalić,2020-11-22 22:56:59,00:19:04,Autoplayed: user action: Unspecified; ,Fresh Prince i Bel-Air: Säsong 1: Someday Your Prince Will Be in Effect: del 1 (Avsnitt 8),,Philips PHTV15AMT0 Smart TV,00:23:37,00:23:37,SE (Sweden)
Lalić,2020-11-22 22:54:20,00:02:28,,Fresh Prince i Bel-Air: Säsong 1: Someday Your Prince Will Be in Effect: del 1 (Avsnitt 8),,Philips PHTV15AMT0 Smart TV,00:04:36,Not latest view,SE (Sweden)
Lalić,2020-11-22 22:46:12,00:00:27,,Fresh Prince i Bel-Air: Säsong 1: Someday Your Prince Will Be in Effect: del 1 (Avsnitt 8),,Philips PHTV15AMT0 Smart TV,00:00:27,Not latest view,SE (Sweden)
Lalić,2020-11-22 22:23:17,00:22:48,,Fresh Prince i Bel-Air: Säsong 1: Def Poet's Society (Avsnitt 7),,Philips PHTV15AMT0 Smart TV,00:23:26,00:23:26,SE (Sweden)
Lalić,2020-11-22 22:00:47,00:22:21,Autoplayed: user action: Unspecified; ,Fresh Prince i Bel-Air: Säsong 1: Mistaken Identity (Avsnitt 6),,Philips PHTV15AMT0 Smart TV,00:23:13,00:23:13,SE (Sweden)
Lalić,2020-11-22 21:37:23,00:23:02,Autoplayed: user action: Unspecified; ,"Fresh Prince i Bel-Air: Säsong 1: Homeboy, Sweet Homeboy (Avsnitt 5)",,Philips PHTV15AMT0 Smart TV,00:23:15,00:23:15,SE (Sweden)
Lalić,2020-11-22 21:36:26,00:00:49,Autoplayed: user action: Unspecified; ,The Flash: Säsong 6: Love is a Battlefield (Avsnitt 11),,Philips PHTV15AMT0 Smart TV,00:00:49,00:00:49,SE (Sweden)
Lalić,2020-11-22 21:19:59,00:16:23,,The Flash: Säsong 6: Marathon (Avsnitt 10),,Philips PHTV15AMT0 Smart TV,00:41:56,00:41:56,SE (Sweden)
Lalić,2020-11-22 21:14:42,00:05:09,,The Flash: Säsong 6: Marathon (Avsnitt 10),,Philips PHTV15AMT0 Smart TV,00:25:46,Not latest view,SE (Sweden)
Lalić,2020-11-21 22:04:00,00:00:03,Autoplayed: user action: None; ,"DC's Legends of Tomorrow: Säsong 5: Miss Me, Kiss Me, Love Me (Avsnitt 3)",,Philips PHTV15AMT0 Smart TV,00:00:03,00:00:03,SE (Sweden)
Lalić,2020-11-21 19:11:43,01:38:51,,Nobody Sleeps in the Woods Tonight,,Philips PHTV15AMT0 Smart TV,01:38:23,01:38:23,SE (Sweden)
Lalić,2020-11-21 13:35:49,00:20:04,,The Flash: Säsong 6: Marathon (Avsnitt 10),,Google Chromecast V3 Streaming Stick,00:20:37,Not latest view,SE (Sweden)
Lalić,2020-11-21 12:53:45,00:41:55,,The Flash: Säsong 6: Crisis on Infinite Earths: Hour Three (Avsnitt 9),,Google Chromecast V3 Streaming Stick,00:41:55,00:41:55,SE (Sweden)
Lalić,2020-11-21 12:11:45,00:41:53,,"The Flash: Säsong 6: The Last Temptation of Barry Allen, del 2 (Avsnitt 8)",,Google Chromecast V3 Streaming Stick,00:41:53,00:41:53,SE (Sweden)
Lalić,2020-11-21 12:09:35,00:00:06,,"The Flash: Säsong 6: The Last Temptation of Barry Allen, del 2 (Avsnitt 8)",,Apple iPhone XR,00:00:06,Not latest view,SE (Sweden)
Lalić,2020-11-21 09:37:29,00:01:32,Autoplayed: user action: None; ,"The Flash: Säsong 6: The Last Temptation of Barry Allen, del 2 (Avsnitt 8)",,Philips PHTV15AMT0 Smart TV,00:02:05,Not latest view,SE (Sweden)
Lalić,2020-11-21 09:32:59,00:04:26,Autoplayed: user action: Unspecified; ,"The Flash: Säsong 6: The Last Temptation of Barry Allen, del 1 (Avsnitt 7)",,Philips PHTV15AMT0 Smart TV,00:41:57,00:41:57,SE (Sweden)
Lalić,2020-11-21 09:19:06,00:13:40,Autoplayed: user action: None; ,Your lie in April: Säsong 1: The Shadow Whispers (Avsnitt 7),,Philips PHTV15AMT0 Smart TV,00:16:06,Not latest view,SE (Sweden)
Lalić,2020-11-20 21:47:56,00:37:04,Autoplayed: user action: None; ,"The Flash: Säsong 6: The Last Temptation of Barry Allen, del 1 (Avsnitt 7)",,Philips PHTV15AMT0 Smart TV,00:37:32,Not latest view,SE (Sweden)
Lalić,2020-11-20 21:34:25,00:13:18,Autoplayed: user action: Unspecified; ,The Flash: Säsong 6: License To Elongate (Avsnitt 6),,Philips PHTV15AMT0 Smart TV,00:41:52,00:41:52,SE (Sweden)
Lalić,2020-11-20 13:46:45,00:02:27,,Your lie in April: Säsong 1: The Shadow Whispers (Avsnitt 7),,Google Chromecast V3 Streaming Stick,00:02:27,Not latest view,SE (Sweden)
Lalić,2020-11-20 13:26:15,00:20:22,,Your lie in April: Säsong 1: On The Way Home (Avsnitt 6),,Google Chromecast V3 Streaming Stick,00:21:25,00:21:25,SE (Sweden)
Lalić,2020-11-20 13:06:03,00:20:00,,Your lie in April: Säsong 1: Cloudy Skies (Avsnitt 5),,Google Chromecast V3 Streaming Stick,00:21:25,00:21:25,SE (Sweden)
Lalić,2020-11-20 12:45:22,00:20:33,,Your lie in April: Säsong 1: The Journey (Avsnitt 4),,Google Chromecast V3 Streaming Stick,00:21:20,00:21:20,SE (Sweden)
Lalić,2020-11-20 12:23:50,00:21:24,,Your lie in April: Säsong 1: Inside Spring (Avsnitt 3),,Google Chromecast V3 Streaming Stick,00:21:24,00:21:24,SE (Sweden)
Lalić,2020-11-20 12:01:31,00:22:06,,Your lie in April: Säsong 1: Friend A (Avsnitt 2),,Google Chromecast V3 Streaming Stick,00:21:26,00:21:26,SE (Sweden)
Lalić,2020-11-20 12:01:05,00:00:01,,Your lie in April: Säsong 1: Friend A (Avsnitt 2),,Apple iPhone XR,00:00:01,Not latest view,SE (Sweden)
Lalić,2020-11-19 23:12:38,00:27:56,Autoplayed: user action: None; ,The Flash: Säsong 6: License To Elongate (Avsnitt 6),,Philips PHTV15AMT0 Smart TV,00:28:36,Not latest view,SE (Sweden)
Lalić,2020-11-19 22:31:10,00:41:26,Autoplayed: user action: None; ,The Flash: Säsong 6: Kiss Kiss Breach Breach (Avsnitt 5),,Philips PHTV15AMT0 Smart TV,00:41:58,00:41:58,SE (Sweden)
Lalić,2020-11-19 22:11:27,00:19:37,Autoplayed: user action: Unspecified; ,The Flash: Säsong 6: There Will Be Blood (Avsnitt 4),,Philips PHTV15AMT0 Smart TV,00:41:54,00:41:54,SE (Sweden)
Lalić,2020-11-17 19:23:08,00:21:50,,The Flash: Säsong 6: There Will Be Blood (Avsnitt 4),,Philips PHTV15AMT0 Smart TV,00:22:22,Not latest view,SE (Sweden)
Lalić,2020-11-17 18:41:53,00:41:14,Autoplayed: user action: None; ,The Flash: Säsong 6: Dead Man Running (Avsnitt 3),,Philips PHTV15AMT0 Smart TV,00:41:48,00:41:48,SE (Sweden)
Lalić,2020-11-17 18:00:39,00:41:12,Autoplayed: user action: None; ,The Flash: Säsong 6: A Flash of The Lightning (Avsnitt 2),,Philips PHTV15AMT0 Smart TV,00:41:47,00:41:47,SE (Sweden)
Lalić,2020-11-17 17:28:24,00:32:09,,The Flash: Säsong 6: Into The Void (Avsnitt 1),,Philips PHTV15AMT0 Smart TV,00:41:55,00:41:55,SE (Sweden)
Lalić,2020-11-16 19:23:25,03:22:37,,Apocalypse Now Redux,,Google Chromecast V3 Streaming Stick,03:22:37,03:22:37,SE (Sweden)
Lalić,2020-11-13 21:13:48,00:09:47,,The Flash: Säsong 6: Into The Void (Avsnitt 1),,Philips PHTV15AMT0 Smart TV,00:09:47,Not latest view,SE (Sweden)
Lalić,2020-11-13 20:56:00,00:00:04,,Robin Hood - karlar i trikåer,,Apple iPhone XR,00:10:43,00:10:43,SE (Sweden)
Lalić,2020-11-10 10:18:49,00:28:20,,Operation Christmas Drop,,DefaultWidevineAndroidTablets,00:28:20,00:28:20,SE (Sweden)
Lalić,2020-11-09 19:14:37,00:00:02,,"Fresh Prince i Bel-Air: Säsong 1: Homeboy, Sweet Homeboy (Avsnitt 5)",,Philips PHTV15AMT0 Smart TV,00:00:02,Not latest view,SE (Sweden)
Lalić,2020-11-09 18:51:06,00:23:29,Autoplayed: user action: None; ,"Fresh Prince i Bel-Air: Säsong 1: Not with My Pig, You Don't (Avsnitt 4)",,Philips PHTV15AMT0 Smart TV,00:23:30,00:23:30,SE (Sweden)
Lalić,2020-11-09 18:31:20,00:19:43,Autoplayed: user action: Unspecified; ,Fresh Prince i Bel-Air: Säsong 1: Clubba Hubba (Avsnitt 3),,Philips PHTV15AMT0 Smart TV,00:21:23,00:21:23,SE (Sweden)
Lalić,2020-11-09 18:09:22,00:21:53,,"Fresh Prince i Bel-Air: Säsong 1: Bang the Drum, Ashley (Avsnitt 2)",,Philips PHTV15AMT0 Smart TV,00:23:36,00:23:36,SE (Sweden)
Lalić,2020-11-09 12:50:53,01:39:16,,A Private War,,Google Chromecast V3 Streaming Stick,01:39:16,01:39:16,SE (Sweden)
Lalić,2020-11-08 22:22:05,00:06:35,Autoplayed: user action: Unspecified; ,365 Days,,Philips PHTV15AMT0 Smart TV,01:14:10,Not latest view,SE (Sweden)
Lalić,2020-11-08 22:12:49,00:06:04,Autoplayed: user action: Unspecified; ,American Pie,,Philips PHTV15AMT0 Smart TV,01:27:06,01:27:06,SE (Sweden)
Lalić,2020-11-08 22:01:51,00:08:14,Autoplayed: user action: Unspecified; ,Friends with Benefits,,Philips PHTV15AMT0 Smart TV,01:10:01,01:10:01,SE (Sweden)
Lalić,2020-11-08 22:01:44,00:00:02,Autoplayed: user action: None; ,Amar,,Philips PHTV15AMT0 Smart TV,00:00:02,00:00:02,SE (Sweden)
Lalić,2020-11-08 20:25:00,01:22:17,,Big Daddy,,Philips PHTV15AMT0 Smart TV,01:22:17,01:22:17,SE (Sweden)
Lalić,2020-11-08 18:50:33,01:33:41,Autoplayed: user action: Unspecified; ,Grown Ups,,Philips PHTV15AMT0 Smart TV,01:36:36,01:36:36,SE (Sweden)
Lalić,2020-11-07 17:28:53,01:50:58,,John Wick: Chapter 2,,Philips PHTV15AMT0 Smart TV,01:50:58,01:50:58,SE (Sweden)
Lalić,2020-11-07 12:22:37,02:43:07,,The Aviator,,Google Chromecast V3 Streaming Stick,02:43:07,02:43:07,SE (Sweden)
Lalić,2020-11-06 20:07:16,01:23:27,,SvampBob: Svamp på rymmen,,Philips PHTV15AMT0 Smart TV,01:25:22,01:25:22,SE (Sweden)
Lalić,2020-11-06 11:41:12,01:45:40,,Killer Elite,,Google Chromecast V3 Streaming Stick,01:45:40,01:45:40,SE (Sweden)
Lalić,2020-11-05 09:15:14,02:31:59,,Dragged Across Concrete,,Google Chromecast V3 Streaming Stick,02:32:00,02:32:00,SE (Sweden)
Lalić,2020-11-05 09:11:42,00:00:37,,"Game Over, Man!",,Google Chromecast V3 Streaming Stick,01:36:24,01:36:24,SE (Sweden)
Lalić,2020-11-05 09:08:49,00:02:46,,22 July,,Google Chromecast V3 Streaming Stick,00:02:46,00:02:46,SE (Sweden)
Lalić,2020-11-05 09:08:31,00:00:01,,22 July,,DefaultWidevineAndroidPhone,00:00:00,Not latest view,SE (Sweden)
Lalić,2020-11-04 20:21:09,00:48:07,Autoplayed: user action: Unspecified; ,Bad Moms 2,,Philips PHTV15AMT0 Smart TV,00:48:59,00:48:59,SE (Sweden)
Lalić,2020-11-04 20:18:20,00:02:33,Autoplayed: user action: Unspecified; ,Family Guy: Säsong 13: Stewie Is Enceinte (Avsnitt 13),,Philips PHTV15AMT0 Smart TV,00:14:38,Not latest view,SE (Sweden)
Lalić,2020-11-04 19:56:05,02:13:11,,We Were Soldiers,,Google Chromecast V3 Streaming Stick,02:12:50,02:12:50,SE (Sweden)
Lalić,2020-11-04 19:55:34,00:00:11,,We Were Soldiers,,DefaultWidevineAndroidPhone,00:00:11,Not latest view,SE (Sweden)
Lalić,2020-11-04 16:13:45,02:29:29,,American Gangster,,Philips PHTV15AMT0 Smart TV,02:29:29,02:29:29,SE (Sweden)
Lalić,2020-11-03 20:23:15,00:00:06,,Apollo 13,,Philips PHTV15AMT0 Smart TV,00:00:06,00:00:06,SE (Sweden)
Lalić,2020-11-03 20:14:54,00:07:29,Autoplayed: user action: Unspecified; ,Family Guy: Säsong 13: Stewie Is Enceinte (Avsnitt 13),,Philips PHTV15AMT0 Smart TV,00:12:09,Not latest view,SE (Sweden)
Lalić,2020-11-01 21:20:17,00:04:11,Autoplayed: user action: None; ,Family Guy: Säsong 13: Stewie Is Enceinte (Avsnitt 13),,Philips PHTV15AMT0 Smart TV,00:04:42,Not latest view,SE (Sweden)
Lalić,2020-11-01 20:59:04,00:21:10,,Family Guy: Säsong 13: Encyclopedia Griffin (Avsnitt 12),,Philips PHTV15AMT0 Smart TV,00:21:10,00:21:10,SE (Sweden)
Lalić,2020-11-01 00:46:05,00:06:04,Autoplayed: user action: Unspecified; ,American Pie: Reunion,,Philips PHTV15AMT0 Smart TV,00:07:09,00:07:09,SE (Sweden)
Lalić,2020-10-31 23:28:35,00:59:41,,Grown Ups 2,,Philips PHTV15AMT0 Smart TV,01:34:57,Not latest view,SE (Sweden)
Lalić,2020-10-31 20:48:42,00:35:17,,Grown Ups 2,,Philips PHTV15AMT0 Smart TV,00:35:17,Not latest view,SE (Sweden)
Lalić,2020-10-30 14:12:20,00:36:18,,A Haunted House,,Google Chromecast V3 Streaming Stick,01:21:21,01:21:21,SE (Sweden)
Lalić,2020-10-27 23:05:31,00:42:26,Autoplayed: user action: None; ,Barbarer: Säsong 1: Striden (Avsnitt 6),,Philips PHTV15AMT0 Smart TV,00:42:30,00:42:30,SE (Sweden)
Lalić,2020-10-27 22:29:34,00:35:52,Autoplayed: user action: Unspecified; ,Barbarer: Säsong 1: Förräderi (Avsnitt 5),,Philips PHTV15AMT0 Smart TV,00:41:26,00:41:26,SE (Sweden)
Lalić,2020-10-27 17:34:05,01:44:17,Autoplayed: user action: Unspecified; ,The Kingdom,,Philips PHTV15AMT0 Smart TV,01:44:17,01:44:17,SE (Sweden)
Lalić,2020-10-27 15:52:07,01:36:17,,Role Models,,Philips PHTV15AMT0 Smart TV,01:36:17,01:36:17,SE (Sweden)
Lalić,2020-10-27 00:16:41,00:05:30,Autoplayed: user action: None; ,Barbarer: Säsong 1: Förräderi (Avsnitt 5),,Philips PHTV15AMT0 Smart TV,00:05:35,Not latest view,SE (Sweden)
Lalić,2020-10-26 23:33:44,00:42:55,Autoplayed: user action: None; ,Barbarer: Säsong 1: En ny hövding (Avsnitt 4),,Philips PHTV15AMT0 Smart TV,00:43:00,00:43:00,SE (Sweden)
Lalić,2020-10-26 22:55:33,00:38:09,Autoplayed: user action: None; ,Barbarer: Säsong 1: Vid avgrunden (Avsnitt 3),,Philips PHTV15AMT0 Smart TV,00:38:14,00:38:14,SE (Sweden)
Lalić,2020-10-26 22:17:57,00:36:42,Autoplayed: user action: None; ,Barbarer: Säsong 1: Hämnd (Avsnitt 2),,Philips PHTV15AMT0 Smart TV,00:36:47,00:36:47,SE (Sweden)
Lalić,2020-10-26 21:31:01,00:46:50,Autoplayed: user action: Unspecified; ,Barbarer: Säsong 1: Varg och örn (Avsnitt 1),,Philips PHTV15AMT0 Smart TV,00:46:50,Not latest view,SE (Sweden)
Lalić,2020-10-25 19:33:56,01:41:22,,Ghettoblaster,,Philips PHTV15AMT0 Smart TV,01:29:55,01:29:55,SE (Sweden)
Lalić,2020-10-21 08:35:58,02:02:42,,Motstånd,,Google Chromecast V3 Streaming Stick,02:02:42,02:02:42,SE (Sweden)
Lalić,2020-10-20 17:46:45,00:12:40,Autoplayed: user action: None; ,Vänner: Säsong 1: The One with the Sonogram at the End (Avsnitt 2),,Philips PHTV15AMT0 Smart TV,00:12:40,00:12:40,SE (Sweden)
Lalić,2020-10-20 17:23:58,00:22:44,,Vänner: Säsong 1: The One Where Monica Gets a Roommate (Pilot) (Avsnitt 1),,Philips PHTV15AMT0 Smart TV,00:22:44,00:22:44,SE (Sweden)
Lalić,2020-10-18 14:11:50,00:57:01,,The Trial of the Chicago 7,,Philips PHTV15AMT0 Smart TV,00:57:01,00:57:01,SE (Sweden)
Lalić,2020-10-18 12:22:15,01:41:12,Autoplayed: user action: Unspecified; ,Here Comes the Boom,,Philips PHTV15AMT0 Smart TV,01:41:12,01:41:12,SE (Sweden)
Lalić,2020-10-18 12:02:42,00:15:34,,Rocketman,,Philips PHTV15AMT0 Smart TV,00:15:34,00:15:34,SE (Sweden)
Lalić,2020-10-18 10:24:35,01:37:56,,The Man from U.N.C.L.E.,,Philips PHTV15AMT0 Smart TV,01:51:40,01:51:40,SE (Sweden)
Lalić,2020-10-18 10:13:02,00:09:46,,The Man from U.N.C.L.E.,,Google Chromecast V3 Streaming Stick,00:13:45,Not latest view,SE (Sweden)
Lalić,2020-10-14 10:28:45,01:45:56,,Wild Wild West,,Google Chromecast V3 Streaming Stick,01:45:56,Not latest view,SE (Sweden)
Lalić,2020-10-14 07:28:44,00:02:08,,Gremlins,,Apple iPhone XR,00:19:57,00:19:57,SE (Sweden)
Lalić,2020-10-14 07:24:39,00:01:57,,Family Guy: Säsong 13: Quagmire's Mom (Avsnitt 11),,Apple iPhone XR,00:20:40,00:20:40,SE (Sweden)
Lalić,2020-10-13 18:04:33,00:06:29,Autoplayed: user action: None; ,Unbroken,,Philips PHTV15AMT0 Smart TV,00:06:29,00:06:29,SE (Sweden)
Lalić,2020-10-10 18:23:47,01:34:38,,Hubie Halloween,,Philips PHTV15AMT0 Smart TV,01:34:38,Not latest view,SE (Sweden)
Lalić,2020-10-06 13:27:46,01:19:06,Autoplayed: user action: Unspecified; ,The Man from U.N.C.L.E.,,Philips PHTV15AMT0 Smart TV,01:19:06,Not latest view,SE (Sweden)
Lalić,2020-10-06 13:25:02,00:00:04,Autoplayed: user action: None; ,The Flash: Säsong 1: Going Rogue (Avsnitt 4),,Philips PHTV15AMT0 Smart TV,00:00:04,00:00:04,SE (Sweden)
Lalić,2020-10-06 11:25:07,02:38:03,,2012,,Google Chromecast V3 Streaming Stick,02:38:03,02:38:03,SE (Sweden)
Lalić,2020-10-04 13:51:41,01:44:34,Autoplayed: user action: Unspecified; ,Spider-Man: Into the Spider-Verse,,Philips PHTV15AMT0 Smart TV,01:44:34,Not latest view,SE (Sweden)
Lalić,2020-10-04 13:49:14,00:02:13,,Mortal Kombat,,Philips PHTV15AMT0 Smart TV,00:02:13,00:02:13,SE (Sweden)
Lalić,2020-10-04 12:12:10,01:36:45,,The Foreigner,,Philips PHTV15AMT0 Smart TV,01:36:45,01:36:45,SE (Sweden)
Lalić,2020-10-02 15:11:21,00:00:04,,Trolls: Jakten på helgdagen,,Apple iPhone XR,00:00:04,00:00:04,SE (Sweden)
Lalić,2020-10-01 20:08:45,00:12:08,Autoplayed: user action: None; ,"Pablo Escobar, el patrón del mal: Säsong 1: Avsnitt 37 (Avsnitt 37)",,Philips PHTV15AMT0 Smart TV,00:13:16,00:13:16,SE (Sweden)
Lalić,2020-10-01 19:23:33,00:45:10,Autoplayed: user action: None; ,"Pablo Escobar, el patrón del mal: Säsong 1: Avsnitt 36 (Avsnitt 36)",,Philips PHTV15AMT0 Smart TV,00:46:18,00:46:18,SE (Sweden)
Lalić,2020-10-01 19:00:41,00:22:48,Autoplayed: user action: Unspecified; ,"Pablo Escobar, el patrón del mal: Säsong 1: Avsnitt 35 (Avsnitt 35)",,Philips PHTV15AMT0 Smart TV,00:43:57,00:43:57,SE (Sweden)
Lalić,2020-10-01 14:41:03,01:15:48,Autoplayed: user action: Unspecified; ,Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn),,Philips PHTV15AMT0 Smart TV,01:48:50,01:48:50,SE (Sweden)
Lalić,2020-10-01 14:07:49,00:33:08,,Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn),,Philips PHTV15AMT0 Smart TV,00:33:08,Not latest view,SE (Sweden)
Lalić,2020-10-01 06:52:12,01:35:48,,Hummingbird,,Google Chromecast V3 Streaming Stick,01:35:48,01:35:48,SE (Sweden)
Lalić,2020-09-29 20:19:15,00:18:13,,Family Guy: Säsong 13: Quagmire's Mom (Avsnitt 11),,Chrome PC (Cadmium),00:18:44,Not latest view,SE (Sweden)
Lalić,2020-09-29 19:50:59,00:20:44,,Family Guy: Säsong 13: This Little Piggy (Avsnitt 10),,Chrome PC (Cadmium),00:21:09,00:21:09,SE (Sweden)
Lalić,2020-09-29 10:42:13,01:56:06,,De omutbara,,Google Chromecast V3 Streaming Stick,01:56:06,01:56:06,SE (Sweden)
Lalić,2020-09-27 20:35:05,00:20:01,Autoplayed: user action: None; ,"Pablo Escobar, el patrón del mal: Säsong 1: Avsnitt 35 (Avsnitt 35)",,Philips PHTV15AMT0 Smart TV,00:21:09,Not latest view,SE (Sweden)
Lalić,2020-09-27 20:08:21,00:26:41,Autoplayed: user action: None; ,"Pablo Escobar, el patrón del mal: Säsong 1: Avsnitt 34 (Avsnitt 34)",,Philips PHTV15AMT0 Smart TV,00:44:29,00:44:29,SE (Sweden)
Lalić,2020-09-27 20:04:09,00:03:25,Autoplayed: user action: Unspecified; ,La Bamba,,Philips PHTV15AMT0 Smart TV,01:29:02,01:29:02,SE (Sweden)
Lalić,2020-09-27 14:13:50,01:58:28,,Concussion,,Philips PHTV15AMT0 Smart TV,01:58:28,01:58:28,SE (Sweden)
Lalić,2020-09-26 22:47:49,00:14:10,,La Bamba,,Philips PHTV15AMT0 Smart TV,01:43:52,Not latest view,SE (Sweden)
Lalić,2020-09-26 21:14:50,01:29:42,,La Bamba,,Philips PHTV15AMT0 Smart TV,01:29:42,Not latest view,SE (Sweden)
Lalić,2020-09-26 20:57:01,00:13:51,Autoplayed: user action: Unspecified; ,The Benchwarmers,,Philips PHTV15AMT0 Smart TV,01:18:38,01:18:38,SE (Sweden)
Lalić,2020-09-26 17:53:05,01:04:47,,The Benchwarmers,,Philips PHTV15AMT0 Smart TV,01:04:47,Not latest view,SE (Sweden)
Lalić,2020-09-25 15:28:10,01:58:50,,Enola Holmes,,Philips PHTV15AMT0 Smart TV,01:58:50,01:58:50,SE (Sweden)
Lalić,2020-09-24 13:22:12,00:56:46,Autoplayed: user action: Unspecified; ,Stretch,,Philips PHTV15AMT0 Smart TV,01:34:27,01:34:27,SE (Sweden)
Lalić,2020-09-23 18:49:52,00:02:29,Autoplayed: user action: Unspecified; ,"Pablo Escobar, el patrón del mal: Säsong 1: Avsnitt 34 (Avsnitt 34)",,Philips PHTV15AMT0 Smart TV,00:17:52,Not latest view,SE (Sweden)
Lalić,2020-09-21 16:22:55,00:01:05,,Horse Girl,,Apple iPhone XR,01:25:43,01:25:43,SE (Sweden)
Lalić,2020-09-21 13:47:04,00:37:42,Autoplayed: user action: Unspecified; ,Stretch,,Philips PHTV15AMT0 Smart TV,00:37:42,Not latest view,SE (Sweden)
Lalić,2020-09-21 07:55:26,02:00:41,,Uppvaknanden,,Google Chromecast V3 Streaming Stick,02:00:41,02:00:41,SE (Sweden)
Lalić,2020-09-20 20:24:36,00:14:17,Autoplayed: user action: None; ,"Pablo Escobar, el patrón del mal: Säsong 1: Avsnitt 34 (Avsnitt 34)",,Philips PHTV15AMT0 Smart TV,00:15:25,Not latest view,SE (Sweden)
Lalić,2020-09-20 19:42:31,00:42:04,Autoplayed: user action: None; ,"Pablo Escobar, el patrón del mal: Säsong 1: Avsnitt 33 (Avsnitt 33)",,Philips PHTV15AMT0 Smart TV,00:43:12,00:43:12,SE (Sweden)
Lalić,2020-09-20 19:26:02,00:16:24,Autoplayed: user action: Unspecified; ,"Pablo Escobar, el patrón del mal: Säsong 1: Avsnitt 32 (Avsnitt 32)",,Philips PHTV15AMT0 Smart TV,00:42:35,00:42:35,SE (Sweden)
Lalić,2020-09-20 19:19:33,00:06:03,Autoplayed: user action: None; ,Eurotrip,,Philips PHTV15AMT0 Smart TV,00:52:10,00:52:10,SE (Sweden)
Lalić,2020-09-20 17:07:51,02:11:29,,The Devil All The Time,,Philips PHTV15AMT0 Smart TV,02:11:29,02:11:29,SE (Sweden)
Lalić,2020-09-19 18:02:59,01:37:15,Autoplayed: user action: Unspecified; ,Watchmen,,Philips PHTV15AMT0 Smart TV,01:37:15,01:37:15,SE (Sweden)
Lalić,2020-09-19 18:01:39,00:00:42,Autoplayed: user action: Unspecified; ,Eurotrip,,Philips PHTV15AMT0 Smart TV,00:46:07,Not latest view,SE (Sweden)
Lalić,2020-09-19 17:30:43,00:30:39,Autoplayed: user action: Unspecified; ,Stephen King's Doctor Sleep,,Philips PHTV15AMT0 Smart TV,00:30:39,00:30:39,SE (Sweden)
Lalić,2020-09-18 21:23:35,00:21:36,Autoplayed: user action: Unspecified; ,Eurotrip,,Philips PHTV15AMT0 Smart TV,00:45:26,Not latest view,SE (Sweden)
